artist,song,link,text
Kanye West,Send It Up,/k/kanye+west/send+it+up_21063642.html,"When I go raw, I like to leave it in  
When I go to work, she gotta call it in  
We can send this bitch up, it can't go down  
She say ""Can you get my friends in the club?""  "
Kanye West,Sky Might Fall,/k/kanye+west/sky+might+fall_21034950.html,"I let 'em know some, I let 'em know some  
Still I feel my heart stronger then it's ever been  
And then you see 'em gray clouds up above, man  
Still I feel my eyes heavy when the days go  "
Kanye West,Southside,/k/kanye+west/southside_21034451.html,"Back in school, y'all niggas, you should call him August  
I'm back from the future, seen it with my own eyes  
Look at that neutron on his green like two dimes  
You rap like you should be on the back of a motorcycle  "
Kanye West,Street Lights,/k/kanye+west/street+lights_20767014.html,"In front of me so I hopped in, the cab and  
In front of me so I hopped in, the cab and  
In front of me so I hopped in, the cab and  
In front of me so I hopped in, the cab and  "
Kanye West,Stronger,/k/kanye+west/stronger_20436453.html,"That I would even show up to this fake shit  
But I know that God put you in front of me  
I don't know if you got a man or not  
And you don't give a fuck what they all say, right?  "
Kanye West,Swagga Like Us,/k/kanye+west/swagga+like+us_20759022.html,"Every time I breathe on the track, I asthma attack it  
Write yo name on the bullet make you feel special  
Why he so mad for? Why he gotta have it?  
Verses autobiographical, absolutely classical, last thing I'm worried bout is"
Kanye West,The Food,/k/kanye+west/the+food_20623603.html,"Bent minds collide with 'em in a system that tries victims  
And so I to did what I had to did  
On the block is hot you can feel it in your skinenen  
We livin' it my man in the fast lane pivotin'  "
Kanye West,The Glory,/k/kanye+west/the+glory_20447943.html,"While y'all was in limbo I raised the bar up  
The glory, the story, the chain, the polo, the night  
She asking about the speed boats yeah I admit we rented 'em  
Class back in session so I upped it a grade  "
Pink Floyd,A Great Day For Freedom,/p/pink+floyd/a+great+day+for+freedom_20108633.html,"Promises lit up the night like paper doves in flight  
And all but the bitted residue slipped away slipped away
It was clear that I could not do a thing for you  "
Pink Floyd,Apples And Oranges,/p/pink+floyd/apples+oranges_20108813.html,"What a funny thing to do 'cause I'm feeling very pink  
But the butchers and the bakers in the supermarket stores  "
Pink Floyd,Arnold Layne,/p/pink+floyd/arnold+layne_20108730.html,
Pink Floyd,Astronomy Domine,/p/pink+floyd/astronomy+domine_20108806.html,
Pink Floyd,Baby Lemonade,/p/pink+floyd/baby+lemonade_20108814.html,
Pink Floyd,Bike,/p/pink+floyd/bike_20108760.html,"It's got a basket, a bell that rings and  
I'll give you anything, ev'rything if you want things.  
Take a couple if you wish. They're on the dish.  
You're the kind of girl that fits in with my world.  "
Pink Floyd,Brain Damage,/p/pink+floyd/brain+damage_20108608.html,"And if the band you're in starts playing different tunes  
And if the dam breaks open many years too soon  
I'll see you on the dark side of the moon.  
I'll see you on the dark side of the moon."
Pink Floyd,Breathe Reprise,/p/pink+floyd/breathe+reprise_20108680.html,"And smiles you'll give and tears you'll cry  
Don't sit down it's time to dig another one  "
Pink Floyd,Candy And A Currant Bun,/p/pink+floyd/candy+and+a+currant+bun_20479943.html,
Pink Floyd,"Careful With That Axe, Eugene",/p/pink+floyd/careful+with+that+axe+eugene_20175459.html,
Pink Floyd,Chapter 24,/p/pink+floyd/chapter+24_20108731.html,
Pink Floyd,Comfortably Numb,/p/pink+floyd/comfortably+numb_20108779.html,"Your lips move but I can't hear what you're saying.  
Your lips move but I can't hear what you're saying.  "
Pink Floyd,Corporal Clegg,/p/pink+floyd/corporal+clegg_20108590.html,
Pink Floyd,Country Song,/p/pink+floyd/country+song_20173857.html,"He says the white King thinks the game of chess is wrong  
There will be no game today, she cried across the board  
And the balance hung upon the head of one who tried  
Run to the treasury and bring me back some gold  "
Pink Floyd,Crumbling Land,/p/pink+floyd/crumbling+land_20108818.html,"Close your eyes, count till ten and see the sunrise rise  
Then a man commuting like a village on the sand  
Back here on the ground another dealer coughs and dies  
On a hill there lived a man with many shining things  "
Pink Floyd,Echoes,/p/pink+floyd/echoes_20108645.html,"And no one knows the where's or why's.  
And I am you and what I see is me.  "
Pink Floyd,Flaming,/p/pink+floyd/flaming_20108762.html,
Pink Floyd,Free Four,/p/pink+floyd/free+four_20108669.html,"And he was buried like a mole in a fox hole.  
You get your chance to try in the twinkling of an eye:  "
Pink Floyd,Gigolo Aunt,/p/pink+floyd/gigolo+aunt_20108820.html,"Seems to be all around in tin and lead pail, we pale  
Some wish she move and just as she can move jiving away  
Seems to be all and it's rosy-it's a beautiful day!  
Everything's all and it's rosy, it's a beautiful day  "
Pink Floyd,Green Is The Colour,/p/pink+floyd/green+is+the+colour_20108655.html,"White is the light that shines through the dress that you wore  
Sunlight on her eyes but moonshine made her cry every time  
Envy is the bond between the hopeful and the damned"
Pink Floyd,Hey You,/p/pink+floyd/hey+you_20108696.html,"Hey you, don't tell me there's no hope at all  
Hey you, would you help me to carry the stone?  
Hey you don't help them to bury the light  "
Pink Floyd,High Hopes,/p/pink+floyd/high+hopes_20108697.html,"Though down this road we've been so many times  
We reached the dizzy heights of that dreamed of world  
To a glimpse of how green it was on the other side  
Leaving the myriad small creatures trying to tie us to the ground  "
Pink Floyd,Jugband Blues,/p/pink+floyd/jugband+blues_20108591.html,"And I'm wondering who could be writing this song.  
And I'm much obliged to you for making it clear  
And I'm grateful that you threw away my old shoes  
And I don't care if I'm nervous with you  "
Pink Floyd,Julia Dream,/p/pink+floyd/julia+dream_20108718.html,
Pink Floyd,Keep Talking,/p/pink+floyd/keep+talking_20108637.html,"For millions of years mankind lived just like the animals  
Then something happenend which unleashed the power of our imagination  
All we need to do is make sure we keep talking  
All we need to do is make sure we keep talking"
Pink Floyd,King Bee,/p/pink+floyd/king+bee_10206364.html,
Pink Floyd,Let There Be More Light,/p/pink+floyd/let+there+be+more+light_20108726.html,
Pink Floyd,Lost For Words,/p/pink+floyd/lost+for+words_20108638.html,Is it true you beat your fists on the floor?  
Pink Floyd,Matilda Mother,/p/pink+floyd/matilda+mother_20108732.html,
Pink Floyd,Mother,/p/pink+floyd/mother_20108791.html,"Mother do you think she's good enough, for me?  
Of course mama's gonna help build the wall.  
Mother do you think they'll try to break my balls?  
Mama's gonna put all her fears into you.  "
Pink Floyd,No Good Trying,/p/pink+floyd/no+good+trying_20108828.html,"Yes you're spinning around and around in a car  
The caterpillar hood won't cover the head of you  "
Pink Floyd,Nobody Home,/p/pink+floyd/nobody+home_20108792.html,"I got thirteen channels of shit on the T.V. to choose from.  
I've got a little black book with my poems in.  
Got a bag with a toothbrush and a comb in.  
""Oi! I've got a little black book with me poems in!""  "
Pink Floyd,One Of My Turns,/p/pink+floyd/one+of+my+turns_20108793.html,"""Oh my God! What a fabulous room! Are all these your guitars?  
""Oh wow, look at this tub? Do you want to take bath?""  
And I can feel one of my turns coming on.  
""I'm sorry sir, I didn't mean to startle you!""  "
Pink Floyd,One Slip,/p/pink+floyd/one+slip_20108584.html,"The moment slipped by and soon the seeds were sown  
A glazed look and I was on the road to ruin  
Was it love, or was it the idea of being in love?  
The year grew late and neither one wanted to remain alone  "
Pink Floyd,Opel,/p/pink+floyd/opel_20108830.html,"Make a circle of gray in a summer way, around man  "
Pink Floyd,Paint Box,/p/pink+floyd/paint+box_20108719.html,"Getting up, I feel as if I'm remembering this scene before  
She would very much like to go out to a show  
So what can I do, I can't think what to say  
Getting up, I feel as if I'm remembering this scene before  "
Pink Floyd,Paranoid Eyes,/p/pink+floyd/paranoid+eyes_20108747.html,"The pie in the sky turned out to be miles too high.  
Fixing your grin as you casually lean on the bar,  
And if they try to break down your disguise with their questions  
Now you're lost in a haze of alcohol soft middle age  "
Pink Floyd,Pigs (Three Different Ones),/p/pink+floyd/pigs+three+different+ones_20290680.html,You're trying to keep our feelings off the street  
Pink Floyd,Poles Apart,/p/pink+floyd/poles+apart_20108740.html,"Hey you, did you ever realize what you'd become  
Did you know all the time but it never bothered you anyway  
I never thought that you'd lose that light in your eyes
The rain fell slow, down on all the roofs of uncertainty  "
Pink Floyd,Raving And Drooling [live],/p/pink+floyd/raving+and+drooling+live_20833071.html,
Pink Floyd,Run Like Hell,/p/pink+floyd/run+like+hell_20108795.html,
Pink Floyd,San Tropez,/p/pink+floyd/san+tropez_20108648.html,
Pink Floyd,Scream Thy Last Scream,/p/pink+floyd/scream+thy+last+scream_20108833.html,
Pink Floyd,Seabirds,/p/pink+floyd/seabirds_20108834.html,"The spray is lashing high into the eagle's eye  
But I can hear the sound of seabirds in my ear  
Rock that we sat on and watched in the sun  
I can hear the sound of seabirds in my ear  "
Pink Floyd,See Emily Play,/p/pink+floyd/see+emily+play_20108721.html,"She often inclined to borrow somebody's dreams till tomorrow  
Put on a gown that touches the ground, ah ooh  
Gazing through trees in sorrow hardly a sound till tomorrow  "
Pink Floyd,See Saw,/p/pink+floyd/see+saw_20108728.html,"Marigolds are very much in love, but he doesn't mind  
She'll be selling plastic flowers on a Sunday afternoon  
Picking up weeds, she hasn't got the time to care  
She grows up for another man, and he's down  "
Pink Floyd,Set The Controls For The Heart Of The Sun,/p/pink+floyd/set+the+controls+for+the+heart+of+the+sun_20108729.html,"The heart of the sun, the heart of the sun.  
The heart of the sun, the heart of the sun."
Pink Floyd,Southampton Dock,/p/pink+floyd/southampton+dock_20108748.html,
Pink Floyd,Stay,/p/pink+floyd/stay_20108672.html,Because I want to find what lies behind those eyes.  
Pink Floyd,Summer '68,/p/pink+floyd/summer+68_20108606.html,"Have you time before you leave to greet another man  
I hardly even like you, I shouldn't care at all  
I felt the cold far too soon - the wind of '95  
We met just six hours ago, the music was too loud  "
Pink Floyd,Swan Lee,/p/pink+floyd/swan+lee_10206378.html,"A feather from the wing of a wild young eagle,  
Pointed to the land where his fortune he'd find  
Swan lee, his boat by the bank in the darkness,  
Swan lee knew deep down that his squaw was there!  "
Pink Floyd,Take Up Thy Stethoscope And Walk,/p/pink+floyd/take+up+thy+stethoscope+walk_20108768.html,
Pink Floyd,The Dogs Of War,/p/pink+floyd/the+dogs+of+war_20108628.html,"We all have a dark side, to say the least  
But wherever you go, you know they've been there before  
And dealing in death is the nature of the beast  
Even our masters don't know the web we weave  "
Pink Floyd,The Final Cut,/p/pink+floyd/the+final+cut_20108750.html,"I can barely define the shape of this moment in time  
And if you make it past the shotgun in the hall,  
He wonders if you're sleeping with your new found faith.  
I never had the nerve to make the final cut.  "
Pink Floyd,The Fletcher Memorial Home,/p/pink+floyd/the+fletcher+memorial+home_20108751.html,"Did they expect us to treat them with any respect?  
And build them a home, a little place of their own.  
Safe in the permanent gaze of a cold glass eye  "
Pink Floyd,The Gnome,/p/pink+floyd/the+gnome_20108769.html,
Pink Floyd,The Gold It's In The....,/p/pink+floyd/the+gold+its+in+the_20108674.html,"They say there's gold but I'm looking for thrills.  
To see the seagulls wheeling on those far distant skies.  
All I want to tell you, all I want to say  
All I have to do is just close my eyes  "
Pink Floyd,The Gunners Dream,/p/pink+floyd/the+gunners+dream_20108753.html,"You never hear their standard issue kicking in your door.  
And maniacs don't blow holes in bandsmen by remote control  
And the silver in her hair shines in the cold November air  "
Pink Floyd,The Hero's Return,/p/pink+floyd/the+heros+return_20108754.html,"When I was their age all the lights went out.  
When we came back from the war the banners and  "
Pink Floyd,The Narrow Way,/p/pink+floyd/the+narrow+way_20108812.html,"But the force behind can't conquer all your fears  
And if you want to stay for a little bit  
When the nights will be as clear as on that morning  
And if you want to stay for a little bit  "
Pink Floyd,The Post War Dream,/p/pink+floyd/the+post+war+dream_20108755.html,
Pink Floyd,The Scarecrow,/p/pink+floyd/the+scarecrow_20108734.html,"Stood with a bird on his hat and straw everywhere.  
His arms didn't move except when the wind cut up  "
Pink Floyd,Two Suns In The Sunset,/p/pink+floyd/two+suns+in+the+sunset_20108756.html,"Spreading from the east with an expected high of 4000 degrees  
""And now the weather. Tomorrow will be cloudy with scattered showers  
In my rear view mirror the sun is going down  "
Pink Floyd,Us And Them,/p/pink+floyd/us+them_20108709.html,"'Haven't you heard it's a battle of words'  
And who knows which is which and who is who.  
For want of the price of tea and a slice  
And in the end it's only round and round. And round.  "
Pink Floyd,Wearing The Inside Out,/p/pink+floyd/wearing+the+inside+out_20108642.html,Well he can have the words right from my mouth  
Pink Floyd,Welcome To The Machine,/p/pink+floyd/welcome+to+the+machine_20108849.html,
Pink Floyd,What Shall We Do Now,/p/pink+floyd/what+shall+we+do+now_20108839.html,
Pink Floyd,When The Tigers Broke Free,/p/pink+floyd/when+the+tigers+broke+free_20108840.html,"It was, I recall, in the form of a scroll,  
And no one survived from the Royal Fusiliers, Company Z.  "
Pink Floyd,Wined And Dined,/p/pink+floyd/wined+dined_20108841.html,"Wined and dined, oh it seemed just like a dream!  
Wined and dined, oh it seemed just like a dream!  
Wined and dined, oh it seemed just like a dream!  "
Snoop Dogg,187,/s/snoop+dogg/187_10218414.html,"Hit 'I'm with the hollow points and watch him spin.  
So if you wanna blast, nigga we can buck 'em  
Ain't a damn thing changed, so let me warn you.  
3 and to the 2 and 2 and to the 1,  "
Snoop Dogg,2001,/s/snoop+dogg/2001_20127147.html,"Run a cat up a tree, nigga it's DPG  
Watch the gangsta haters close 'cause they worse than dope fiends  
Oh yes I'm fresh and like spy from existence  
Or will you be a man and pick up all the pieces  "
Snoop Dogg,2 Of Amerikaz Most Wanted,/s/snoop+dogg/2+of+amerikaz+most+wanted_20127231.html,"Defeat is not my destiny, release me to the streets  
Motherfuck the rest, two of the best from the West side  
Now I'm back in the courtroom waiting on the outcome  
And get scooped up, by the little homie in the Regal  "
Snoop Dogg,A Message 2 Fat Cuzz,/s/snoop+dogg/a+message+2+fat+cuzz_20253948.html,"Or they'll call you an extremest or a subversive  
Big man I'm the man you think you are  "
Snoop Dogg,Ain't Nut'in Personal,/s/snoop+dogg/aint+nutin+personal_20127093.html,"And I got No Limit scattered on my fucking forehead  
Now, how many niggaz you know that can fuck around  
Just a young nigga bout raising hell and makin mail  
Cuz when I make music with thugs, I make moves  "
Snoop Dogg,Another Day,/s/snoop+dogg/another+day_20127187.html,"Shit I'll bang you with deuces and hang you with trays  
Say it's yo fault that the otha bizis layin dead  
As a G I couldn't see Dee just goin out sensless  
I gots to say damn the program dun up and switched  "
Snoop Dogg,Back Up Ho,/s/snoop+dogg/back+up+ho_20471414.html,"Call my nigga so I can see what's next  
Come to find out you the motherfucker scrub on the dub  
Let's hit the hotel and straight put it down  
Shit we need to slide over 99 before the R2G  "
Snoop Dogg,Ballin',/s/snoop+dogg/ballin_20127132.html,"Now tell me baby girl what can D-O-DOUBLE-G do for you  
I love this game coz this game love me back  
I fell for you, I'll always look over you  
Do that, who that, you that one they called on  "
Snoop Dogg,Bathtub,/s/snoop+dogg/bathtub_20127114.html,"What?! Man you want to get out the game, come on man  
Nigga, is you crazy? That's the American Dream nigga  
I'm about ready to get up out this damn  
I met tonight to have some dirt no way man  "
Snoop Dogg,Be Thankful,/s/snoop+dogg/be+thankful_20127189.html,"U mite not hav a car or big gold chain  
Timez iz hard we all caught up in da struggle  
U mite not hav a car or big gold chain  
U mite not hav a car or big gold chain  "
Snoop Dogg,Betta Days,/s/snoop+dogg/betta+days_20127210.html,"Until my motherfucking dogg took a slug in his head  
Homicides didn't happen much, niggas wasn't rapping much  
Keep some killers by my side and some riders by the telli  
It's 99 nigga, shit, I know you strapping up  "
Snoop Dogg,Bring It On,/s/snoop+dogg/bring+it+on_20127168.html,"It's a clear blue sky there on the Eastside (Eastside)  
Throw your set up and wave it from (Rolling) side to c-side  
Long you don't fuck with mine (C'mon sing ya'll)  
All the G's from my set ain't never P-C-up(hahaha)  "
Snoop Dogg,Buck 'em,/s/snoop+dogg/buck+em_20127212.html,"Doggy bout to get him now cause you better sit him down  
Niggas in the hood is still broke and can't fix it  
I'm not out to diss but to get my chips  
Rather see death then be locked down in metal bracelets  "
Snoop Dogg,C-Walkin,/s/snoop+dogg/c+walkin_20178934.html,"Throwin' up DPG for L-I-F-E 'cause that's all I see  
I can't trip 'cause she look like my daughter and shit  
Not to mention that homeboys locked down in tha p now  
I drop two niggas I don't need you niggas  "
Snoop Dogg,California Roll,/s/snoop+dogg/california+roll_21098466.html,"I could show you where all the real get it  
Mean you heard all the hittas that I'm with gangbanging  
They do the fingers like Redd Foxx (in Los Angeles)  
I could show you where all the real get it  "
Snoop Dogg,Can't Say Goodbye,/s/snoop+dogg/cant+say+goodbye_20734249.html,"They made me how I am, the music in the man  
The say leaders streets but they don't really understand  
Yeah I live in the burbs, but I think 21st  
I'm a man I gotta take care of my family  "
Snoop Dogg,Crazy,/s/snoop+dogg/crazy_20374593.html,"Now as crazy as it is, you know this home for me  
Have a look outside and take a stroll with me  
(Always up to no good!) Hell yeah I love New York  
Fuck the law we don't get caught we just do  "
Snoop Dogg,Dance Wit Me,/s/snoop+dogg/dance+wit+me_20184379.html,"Can't you hear what I hear, that's the sound  
Get up and oh party, yeah (sing a song, get up)  
Hands in the air cause you know I don't care  
And then I'm gonna go to the motel  "
Snoop Dogg,Deeez Nuuuts,/s/snoop+dogg/deeez+nuuuts_20127237.html,"Let me know if you think you can fade Death Row  
God damn, I ripped up, flipped up, and skipped up  
Let me know if you think you can fade Death Row,  
You'll see that it's a must I drop gangsta shit  "
Snoop Dogg,Deep Cover,/s/snoop+dogg/deep+cover_20127238.html,"If we stick 'em then we stuck 'em so fuck 'em!""  
But I gives a fuck, cause I'm going deep cover.  
And now they want to make a deal with me  
They want to meet with me tonight at 7:00, so whassup nigger?  "
Snoop Dogg,Dogg Named Snoop,/s/snoop+dogg/dogg+named+snoop+feat+trey+deee_20181450.html,"I'm on the run but I can't walk yet  
First piece of ass before I got my first whoopin'  
And I'm comin' up, that's right, niggas runnin' up  
(Snoop!) uh huh (Named Snoop) what's up (SNOOP!) what  "
Snoop Dogg,Doggfather,/s/snoop+dogg/doggfather_10218422.html,"And baby bubba we gon' keep it on tha real  
But when it isn't, you can sit izzon bizzack  
How you feelin'? I'm up to dealin', ridin' like a villan  
Succeedin' ta give my peep's just what they need  "
Snoop Dogg,Doggyland,/s/snoop+dogg/doggyland_20127149.html,"Niggas be havin' more bad times than Captain Rat did.  
You can slide off your shoes sit back and recline.  
You can slide off your shoes sit back and recline.  
You can slide off your shoes sit back and recline.  "
Snoop Dogg,Doin' Too Much,/s/snoop+dogg/doin+too+much_20127214.html,"Now if that nigga next to you got a rented car  
I told em ""Hit the side and slide and get the herb""  
She blew a nigga socks off, got a nigga rocks off  
You know motherfuckers be doing way way too motherfucking much  "
Snoop Dogg,Don't Be Foolish,/s/snoop+dogg/dont+be+foolish_20127240.html,"Now what the fuck made you think the dp divided  
Kurupt and snoop, daz in the muthafuckin bomb ass clique  
Wait till I catch this nigga, he lied to me  
And uh, I'm a deal with that shit dpg style  "
Snoop Dogg,Don't Fight The Feelin',/s/snoop+dogg/dont+fight+the+feelin_20471407.html,"Don't get better than this, I got no wet, no Kris  
Yeah that's my baby, ya know she don't plizzay  
So come check me out if you shop for brotha  
When I'm in a whip, man, I burn my rubber  "
Snoop Dogg,Don't Stop,/s/snoop+dogg/dont+stop_20377053.html,"Searching for a glock in the pocket of his fashion  
When I kick in the door, stop the blood clot crying  
Pop corks on champ' like I just took the chip  
Cops couldn't page em, flow so amazing, hot like cajun  "
Snoop Dogg,El Lay,/s/snoop+dogg/el+lay_20900191.html,"But it's all legal in LA, everybody taking a hit  
I'm rollin' to Hollywood, I'm doing the house of blues  
It's not an act we so fresh, so hood  
First things first, my nig' you better know where you at  "
Snoop Dogg,Freaky Tales,/s/snoop+dogg/freaky+tales_20127242.html,"Her booty was bigger than the tail on a whale  
You get her all alone and she'll make your day  
I kick on back, and watch the hoe just mop me  
And just like Lori she's a real dick pleaser  "
Snoop Dogg,Friends,/s/snoop+dogg/friends_20199769.html,"I'd give it to the ones who helped me do that  
Me, see, and the G can think back to the start  
If I wasn't real, I wouldn't be in this position  
Like that, dogg, I got a whole lot to say  "
Snoop Dogg,From Long Beach 2 Brick City,/s/snoop+dogg/from+long+beach+2+brick+city_20127135.html,"Got a ho with no dough with condoms with her  
You done called up Hugh Heffer to find the freaks  
I kick a bitch in the ass and then smoke  
I know just want you want, I got just want you need  "
Snoop Dogg,From Tha Chuuuch To Da Palace,/s/snoop+dogg/from+tha+chuuuch+to+da+palace_20127136.html,"Check up on ya homies but they gave ya bad data  
From the Long Beach chronicles to the Wall Street Journal  
Who's the man with that dance? (Snoop dogg! Snoop Dogg!)  
Pull up to the Doggy Dogg Pound, with a car fulla bitches  "
Snoop Dogg,G Bedtime Stories,/s/snoop+dogg/g+bedtime+stories_20127219.html,"I do my thang way cut throat on the down-low  
Sit back and go see, take a trip up with me  
You need a nigga like me to get your game like that  
I don't know why but he's just so fly  "
Snoop Dogg,Gangbang Rookie,/s/snoop+dogg/gangbang+rookie_20901161.html,"I'm not down with the republic party or the democratic party  
'Cause if there's problem I put the problem solver,  
I ain't no gang bang rookie, trying to overlook me  
Twistin' up the old G, about a whole P, until I O.D.  "
Snoop Dogg,Gangsta Like Me,/s/snoop+dogg/gangsta+like+me_20734285.html,"Got my game from the streets, never been for a freak,  
My yacht let's get it poppin' cool lava poppin' enboddas rockin'  
Royal penis is clean I'm king like the boulevard,  
Had the nerve to ask for money when I beat it up,  "
Snoop Dogg,Gangsta Luv,/s/snoop+dogg/gangsta+luv_20857986.html,"Lost dog I give it to her right and she like it  
I bowled up a winna and put it up in the air  
And I'm all go, we can do it till tomorrow  
It's so good got her wiggling her toes (wow)  "
Snoop Dogg,Gangsta Walk,/s/snoop+dogg/gangsta+walk_20206710.html,"You know my apparel, double barrel with the hollow points  
My young homie in the back seat he swollowin' joints  
My shits hot, not even all the ice in the North Pole  
Gang Gang Gang Gang Gang Gangsta (do the gangsta walk)  "
Snoop Dogg,Get Bout It Rowdy,/s/snoop+dogg/get+bout+it+rowdy_20127099.html,"I'm trying to get as much as I need  
I wear blue seven days out the week (for life)  
Got this tank on my neck, got my tech. on deck  
And I'm ridin' through your neighborhood dippin' in my Cadillac  "
Snoop Dogg,Ghetto,/s/snoop+dogg/ghetto_20127193.html,"Kelly, Kelly wont you tell me how you feelin now  
Now the scene is set as we sip on some moet  
I'll pop a bottle and get a few candles lit  "
Snoop Dogg,Gin And Juice,/s/snoop+dogg/gin+juice_20127119.html,"Two in the mornin and the party's still jumpin  
Rollin down the street, smokin indo, sippin on gin and juice  
Don't get upset girl, that's just how it goes  
May I, kick a little something for the G's (yeah)  "
Snoop Dogg,Girl Like U,/s/snoop+dogg/girl+like+u+feat+nelly_20208066.html,"I don't know nephew lets just do what we do,  
If I didn't have no dough would you love me,  
Take it from me you can be the O.N.E if you roll  
Uh I ain't telling you what I heard man  "
Snoop Dogg,Gz And Hustlas,/s/snoop+dogg/gz+hustlas_20127120.html,"Ya fuck with us, we gots to fuck you up  
And if you with my shit, then blaze up another spliff  
Freeze, at ease, now let me drop some more of them keys  
So drop it on the one motherfucker put together that set  "
Snoop Dogg,Hi 2 U,/s/snoop+dogg/hi+2+u_20211148.html,"We did it on the wall, me and my dogg  
Ay ay, baby who with cause your thang like tendin girl  
Wicked, how I kick it, I stick it in the eye  
Inside of you, what you try to do (can I hit it)  "
Snoop Dogg,Hooked,/s/snoop+dogg/hooked_20127247.html,"Sellin' phones out the trunk I mix G with funk  
That's the old fashion way, and bring a friend with ya  
That's on the C, DPG will never break up  
But if the boys decide to pull me over loc  "
Snoop Dogg,Hourglass,/s/snoop+dogg/hourglass+feat+mr+kane+goldie+loc_20218611.html,"With the long hair, the big titties, the pretty eyes  
If you with it you can have a little hit off me  
With their noses flarin' out like they be on that coke  
Make them sign their life off so they can pay me chips  "
Snoop Dogg,I Believe In You,/s/snoop+dogg/i+believe+in+you_20127137.html,"You play all day and I be working at night and  
I mean I'm so in love with you (boo)  
It's more than words that I ever could sing  
This love's exactly how I picture (how I picture)  "
Snoop Dogg,I Wanna Rock,/s/snoop+dogg/i+wanna+rock_20773749.html,"'Cause when I shut it down, the party's over wit'  
(Hey! Hey! Hey! Hey!) I wanna rock right now, rock-rock-right now)  
(Hey! Hey! Hey! Hey!) I wanna rock right now, rock-rock-right now  
I wanna rock right now, rock-rock-right now (Snoop Dogg! Snoop Dogg!)  "
Wiz Khalifa,Bout Ya'll,/w/wiz+khalifa/bout+yall_21042373.html,"It ain't nothing major it's just how I do shit  
In a new town tryna fuck with a new bitch  
I'm feeling just like um my life may be too good  
Life in the fast lane push it to the limit  "
Wiz Khalifa,Cabana,/w/wiz+khalifa/cabana_21061803.html,"I got it from going hard, I always stay on my job  
Wanna get high you should come to my spot then  
And everywhere I go people asking what I'm rocking  
Looking at these lames being thankful I'm not them  "
Wiz Khalifa,Cameras,/w/wiz+khalifa/cameras_20907169.html,"Know where I'm going, look where I came from  
Them days I was younger I knew this life was the shit  
Seems niggas get there's you just tryna get yours therefore,  
You smile for the cameras live life like a superstar  "
Wiz Khalifa,Celebrate,/w/wiz+khalifa/celebrate_21106686.html,
Wiz Khalifa,Fall Asleep,/w/wiz+khalifa/fall+asleep_21047857.html,All this kush in my mind got me slowin' up  
Wiz Khalifa,Fly solo,/w/wiz+khalifa/fly+solo_20909393.html,"'Cause sometimes I feels like I'm the only one there  
So I'm a spread my wings and head for the sky  
Or you could let your pride over weigh the right decision  
I had a dream that the whole world was staring at me  "
Wiz Khalifa,Gettin Paid,/w/wiz+khalifa/gettin+paid_21042357.html,"Decided in 2005 that I can fuck any bitch that I want  
Somewhere in the whip I'm in with no bass  
Ain't nobody finna take away what I came to get  
Hood nigga, when I come to this I'm stocked up  "
Wiz Khalifa,Gone,/w/wiz+khalifa/gone_21055975.html,"I said I'm gone, off that pound of dank  
I'ma roll me a nice, long Swisher, filled with light green  
Purple, purple in my pocket, and my jeans sag low  
Purple, purple in my pocket, and my jeans sag low  "
Wiz Khalifa,Got Everything,/w/wiz+khalifa/got+everything_21047856.html,"I'm everywhere you be, I can't see you without me  
Got everything you need, ain't no doubt about it  
Got everything you need, ain't no doubt about it (got everything)  
I'm everywhere you be, I can't see you without me  "
Wiz Khalifa,History In The Making,/w/wiz+khalifa/history+in+the+making_20752104.html,"Who gotta make it to heaven cause they livin' in hell  
Wit no regards for life cause they livin' ain't well  
To let some small change have a youngin' dumped in a cage  
See the pain in your eyes young wit every stare  "
Wiz Khalifa,Hit Tha Flo,/w/wiz+khalifa/hit+tha+flo_20984020.html,"Mami keep on shaking it like she a salt shaker  
Watch it hit tha flo', watch it hit tha flo'  
My ink got her gone, Wanting to know who tattoos me  
Bought some cigarillos yeah I blow it by the acre  "
Wiz Khalifa,It's Nothin,/w/wiz+khalifa/its+nothin_21013311.html,"Used to rock all that old shit till it got old  
I like being high because it's a better view  
Fuck around and I'll buy one of you broke niggas  
If it ain't money don't know what the topic is  "
Wiz Khalifa,King Of Everything,/w/wiz+khalifa/king+of+everything_21103497.html,"Let her smoke weed, drink champagne, do drugs with me  
And my bitch bad, she gon' ride If shit get crazy  
Smoking weed with some bitches in the club who don't drink  
Since a young nigga, kept that pack up in the telly  "
Wiz Khalifa,Let It Go,/w/wiz+khalifa/let+it+go_21047854.html,"Just let it go, let it go, let it go  
Just let it go, let it go, let it go  
You know they can't see what we see homie  
Used to be the kid, but now homie I'm the man  "
Wiz Khalifa,Make A Play,/w/wiz+khalifa/make+a+play_21106692.html,"She in love with me press buttons up in my car  
Pay the cost to fuck that bitch, who got that poke out  
Probably the best you've seen but I be on the low  
Put that pussy on the plate it's fresh for lunch  "
Wiz Khalifa,Mary 3x,/w/wiz+khalifa/mary+3x_21006656.html,"I remember puttin' weed in my videos, niggas thought I was insane  
Goin' on the road, doin' shows or gettin' duckies wit' 'em'  
Doing nothin' wit' 'em, rollin' up or puffin wit' 'em'  
Never smokin' that bullshit with them fucked up names of them flavors  "
